destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,50plus,Single,0.0,High School Graduate,Management,$37500 - $49999,missing,less1,less1,less1,less1,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,50plus,Single,0.0,High School Graduate,Management,$37500 - $49999,missing,less1,less1,less1,less1,1~3,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,1.0,0.0,1.0,1.0
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,1.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$25000 - $37499,missing,never,1~3,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,1.0,0.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,1.0,0.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,1.0,0.0,1.0,0.0
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,36,Married partner,1.0,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,missing,less1,less1,less1,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,1.0,0.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,1.0,0.0,1.0,1.0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,1.0,0.0,1.0,0.0
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,10PM,Bar,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,1.0,0.0,1.0,1.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,below21,Single,0.0,Some college - no degree,Student,Less than $12500,missing,never,less1,gt8,1~3,never,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,1.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,1.0,0.0,1.0,0.0
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,0.0
Home,Alone,Sunny,80,10PM,Bar,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,1.0,0.0,0.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,1.0,0.0,0.0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,1.0,0.0,1.0,1.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,26,Single,0.0,Associates degree,Management,$37500 - $49999,missing,4~8,1~3,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,1.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,1.0,0.0,1.0,0.0
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,80,10PM,Bar,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,1.0,0.0,1.0,1.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,36,Single,1.0,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,missing,less1,4~8,4~8,1~3,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,21,Single,0.0,High School Graduate,Student,$50000 - $62499,missing,never,1~3,gt8,4~8,never,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,21,Single,0.0,High School Graduate,Student,$50000 - $62499,missing,never,1~3,gt8,4~8,never,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,21,Single,0.0,High School Graduate,Student,$50000 - $62499,missing,never,1~3,gt8,4~8,never,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,21,Single,0.0,High School Graduate,Student,$50000 - $62499,missing,never,1~3,gt8,4~8,never,1.0,1.0,0.0,0.0,1.0,1.0
