,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,Y
9065,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,0,0
9066,No Urgent Place,Friend(s),Sunny,0.625,10PM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,0,1
9067,No Urgent Place,Friend(s),Sunny,0.375,10AM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,0,0
9068,No Urgent Place,Friend(s),Sunny,0.125,10PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,0,1
9069,No Urgent Place,Friend(s),Rainy,0.375,10PM,Restaurant(20-50),2h,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,0,0
9070,No Urgent Place,Alone,Sunny,0.125,10AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,0,1
9071,No Urgent Place,Alone,Rainy,0.375,10AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,0,1
9072,No Urgent Place,Alone,Snowy,0.125,2PM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,0,0,0,0
9073,No Urgent Place,Alone,Sunny,0.625,10PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,0,0,0,1
9074,Home,Alone,Sunny,0.125,6PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,0,0,1,0
9075,Home,Alone,Sunny,0.625,6PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,0,0,0,1
9076,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,0,0,1,1
9077,Home,Alone,Rainy,0.375,6PM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,1,0,0
9078,Home,Alone,Snowy,0.125,10PM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,1,0,0
9079,Home,Alone,Sunny,0.625,10PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,0,0
9080,Work,Alone,Sunny,0.125,7AM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,1,0
9081,Work,Alone,Rainy,0.375,7AM,Carry out & Take away,2h,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,1,0
9082,Work,Alone,Sunny,0.625,7AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,0,0,1,1
9083,Work,Alone,Sunny,0.625,7AM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,0,0,0,1
9084,Work,Alone,Rainy,0.375,7AM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,1,0,0
9085,Work,Alone,Snowy,0.125,7AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,less1,1,0,1,0
9086,No Urgent Place,Alone,Sunny,0.625,10AM,Coffee House,2h,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,1
9087,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(20-50),1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,1
9088,No Urgent Place,Friend(s),Sunny,0.625,10PM,Coffee House,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,1
9089,No Urgent Place,Friend(s),Sunny,0.375,10AM,Restaurant(<20),2h,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,1
9090,No Urgent Place,Friend(s),Sunny,0.125,10PM,Carry out & Take away,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,1
9091,No Urgent Place,Friend(s),Rainy,0.375,10PM,Restaurant(20-50),2h,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,0
9092,No Urgent Place,Alone,Sunny,0.125,10AM,Carry out & Take away,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,1
9093,No Urgent Place,Alone,Rainy,0.375,10AM,Coffee House,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,1
9094,No Urgent Place,Alone,Snowy,0.125,2PM,Bar,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,0,0,0,0
9095,No Urgent Place,Alone,Sunny,0.625,10PM,Restaurant(<20),1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,0,0,0,0
9096,Home,Alone,Sunny,0.125,6PM,Restaurant(20-50),1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,0,0,1,0
9097,Home,Alone,Sunny,0.625,6PM,Carry out & Take away,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,0,0,0,1
9098,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,0,0,1,0
9099,Home,Alone,Rainy,0.375,6PM,Bar,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,1,0,0
9100,Home,Alone,Snowy,0.125,10PM,Restaurant(<20),2h,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,1,0,0
9101,Home,Alone,Sunny,0.625,10PM,Restaurant(20-50),1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,0,0
9102,Work,Alone,Sunny,0.125,7AM,Bar,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,1,0
9103,Work,Alone,Rainy,0.375,7AM,Carry out & Take away,2h,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,1,1
9104,Work,Alone,Sunny,0.625,7AM,Coffee House,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,0,0,1,0
9105,Work,Alone,Sunny,0.625,7AM,Restaurant(<20),1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,0,0,0,0
9106,Work,Alone,Rainy,0.375,7AM,Bar,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,1,0,0
9107,Work,Alone,Snowy,0.125,7AM,Carry out & Take away,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,1,0,1,1
9108,No Urgent Place,Alone,Sunny,0.625,10AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,0
9109,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(20-50),1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,1
9110,No Urgent Place,Friend(s),Sunny,0.625,10PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,0
9111,No Urgent Place,Friend(s),Sunny,0.375,10AM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,0
9112,No Urgent Place,Friend(s),Sunny,0.125,10PM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,1
9113,No Urgent Place,Friend(s),Rainy,0.375,10PM,Restaurant(20-50),2h,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,0
9114,No Urgent Place,Alone,Sunny,0.125,10AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,1
9115,No Urgent Place,Alone,Rainy,0.375,10AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,0
9116,No Urgent Place,Alone,Snowy,0.125,2PM,Bar,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,0,0,0,1
9117,No Urgent Place,Alone,Sunny,0.625,10PM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,0,0,0,1
9118,Home,Alone,Sunny,0.125,6PM,Restaurant(20-50),1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,0,0,1,1
9119,Home,Alone,Sunny,0.625,6PM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,0,0,0,1
9120,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,0,0,1,1
9121,Home,Alone,Rainy,0.375,6PM,Bar,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,1,0,1
9122,Home,Alone,Snowy,0.125,10PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,1,0,1
9123,Home,Alone,Sunny,0.625,10PM,Restaurant(20-50),1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,0,0
9124,Work,Alone,Sunny,0.125,7AM,Bar,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,1,0
9125,Work,Alone,Rainy,0.375,7AM,Carry out & Take away,2h,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,1,0
9126,Work,Alone,Sunny,0.625,7AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,0,0,1,0
9127,Work,Alone,Sunny,0.625,7AM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,0,0,0,1
9128,Work,Alone,Rainy,0.375,7AM,Bar,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,1,0,1
9129,Work,Alone,Snowy,0.125,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,1,0,1,1
9130,No Urgent Place,Alone,Sunny,0.625,10AM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,0,0
9131,No Urgent Place,Friend(s),Sunny,0.625,10PM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,0,0
9132,No Urgent Place,Friend(s),Sunny,0.125,10PM,Carry out & Take away,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,0,1
9133,No Urgent Place,Alone,Rainy,0.375,10AM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,0,0
9134,No Urgent Place,Alone,Snowy,0.125,2PM,Bar,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,0,0
9135,No Urgent Place,Partner,Sunny,0.625,2PM,Restaurant(20-50),1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,0,1
9136,No Urgent Place,Partner,Sunny,0.375,2PM,Bar,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,0,0
9137,No Urgent Place,Alone,Sunny,0.625,10PM,Restaurant(<20),1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,0,1
9138,Home,Alone,Sunny,0.625,6PM,Carry out & Take away,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,0,0
9139,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,1,1
9140,Home,Alone,Rainy,0.375,6PM,Bar,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,1,0,0
9141,Home,Alone,Snowy,0.125,10PM,Restaurant(<20),2h,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,1,0,0
9142,Home,Partner,Sunny,0.375,10PM,Bar,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,1,0,0
9143,Home,Partner,Sunny,0.125,10PM,Restaurant(<20),1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,1,0
9144,Home,Alone,Sunny,0.625,10PM,Restaurant(20-50),1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,0,1
9145,Home,Partner,Rainy,0.375,6PM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,1,0
9146,Work,Alone,Sunny,0.125,7AM,Bar,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,1,0
9147,Work,Alone,Sunny,0.125,7AM,Carry out & Take away,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,0,0
9148,Work,Alone,Rainy,0.375,7AM,Carry out & Take away,2h,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,1,0
9149,Work,Alone,Sunny,0.625,7AM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,0,0,1,0
9150,Work,Alone,Rainy,0.375,7AM,Bar,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,1,0,0
9151,Work,Alone,Snowy,0.125,7AM,Carry out & Take away,1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,never,never,4~8,4~8,less1,1,0,1,0
9152,No Urgent Place,Alone,Sunny,0.625,10AM,Coffee House,2h,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,0,0
9153,No Urgent Place,Friend(s),Sunny,0.625,10PM,Coffee House,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,0,0
9154,No Urgent Place,Friend(s),Sunny,0.125,10PM,Carry out & Take away,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,0,1
9155,No Urgent Place,Alone,Rainy,0.375,10AM,Coffee House,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,0,0
9156,No Urgent Place,Alone,Snowy,0.125,2PM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,0,0
9157,No Urgent Place,Partner,Sunny,0.625,2PM,Restaurant(20-50),1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,0,1
9158,No Urgent Place,Partner,Sunny,0.375,2PM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,0,1
9159,No Urgent Place,Alone,Sunny,0.625,10PM,Restaurant(<20),1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,0,1
9160,Home,Alone,Sunny,0.625,6PM,Carry out & Take away,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,0,1
9161,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,1,1
9162,Home,Alone,Rainy,0.375,6PM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,1,0,1
9163,Home,Alone,Snowy,0.125,10PM,Restaurant(<20),2h,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,1,0,0
9164,Home,Partner,Sunny,0.375,10PM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,1,0,0
9165,Home,Partner,Sunny,0.125,10PM,Restaurant(<20),1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,1,0
9166,Home,Alone,Sunny,0.625,10PM,Restaurant(20-50),1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,0,0
9167,Home,Partner,Rainy,0.375,6PM,Coffee House,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,1,0
9168,Work,Alone,Sunny,0.125,7AM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,1,1
9169,Work,Alone,Sunny,0.125,7AM,Carry out & Take away,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,0,1
9170,Work,Alone,Rainy,0.375,7AM,Carry out & Take away,2h,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,1,0
9171,Work,Alone,Sunny,0.625,7AM,Coffee House,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,0,0,1,0
9172,Work,Alone,Rainy,0.375,7AM,Bar,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,1,0,1
9173,Work,Alone,Snowy,0.125,7AM,Carry out & Take away,1d,Male,50plus,Married partner,1,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,1,0,1,0
9174,No Urgent Place,Alone,Sunny,0.625,10AM,Coffee House,2h,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,0,0,0
9175,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(20-50),1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,0,0,0
9176,No Urgent Place,Friend(s),Sunny,0.625,10PM,Coffee House,1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,0,0,0
9177,No Urgent Place,Friend(s),Sunny,0.375,10AM,Restaurant(<20),2h,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,0,0,0
9178,No Urgent Place,Friend(s),Sunny,0.125,10PM,Carry out & Take away,1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,0,0,1
9179,No Urgent Place,Friend(s),Rainy,0.375,10PM,Restaurant(20-50),2h,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,0,0,0
9180,No Urgent Place,Alone,Sunny,0.125,10AM,Carry out & Take away,1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,0,0,1
9181,No Urgent Place,Alone,Rainy,0.375,10AM,Coffee House,1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,0,0,0
9182,No Urgent Place,Alone,Snowy,0.125,2PM,Bar,1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,0,0,0,0
9183,No Urgent Place,Alone,Sunny,0.625,10PM,Restaurant(<20),1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,0,0,0,0
9184,Home,Alone,Sunny,0.125,6PM,Restaurant(20-50),1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,0,0,1,1
9185,Home,Alone,Sunny,0.625,6PM,Carry out & Take away,1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,0,0,0,1
9186,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,0,0,1,0
9187,Home,Alone,Rainy,0.375,6PM,Bar,1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,1,0,0
9188,Home,Alone,Snowy,0.125,10PM,Restaurant(<20),2h,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,1,1,0,0
